questionId,tradeId,userId,tradedAt,newValue,resolvedAt,resolveValue,Brier,set,active,timeToRes,timeSinceActive,inExp,firstActive,quarter,brierDiff,diffWeight
452,103306,10371,12/7/2014 7:12,"0.21670945,0.78329057",2/6/2015 9:59,"[0, 1]",0.093925963,A,N,61.11637442,30.30028067,in,NA,2,-0.015042742,0.524016204
679,103309,10371,12/7/2014 7:14,"0.9714445,0.028555553",12/31/2014 23:59,"[1, 0]",0.001630836,A,N,24.69847549,30.30151294,in,NA,2,-0.001416759,0.856967593
702,103310,10371,12/7/2014 7:14,"0.97857296,0.021427074",12/31/2014 23:59,"[1, 0]",0.000918238,A,N,24.69840012,30.30158831,in,NA,2,-0.0007977,0.643784722
704,103311,10371,12/7/2014 7:14,"0.97856784,0.021432197",12/31/2014 22:59,"[1, 0]",0.000918677,A,N,24.65664734,30.30167442,in,NA,2,-0.00079808,0.19369213
791,103312,10371,12/7/2014 7:14,"0.9639012,0.036098775",12/31/2014 23:59,"[1, 0]",0.002606245,A,N,24.69810405,30.30188438,in,NA,2,-0.00217361,0.861215278
1030,103313,10371,12/7/2014 7:15,"0.43000004,0.57",1/5/2015 22:59,"[1, 0]",0.649799954,A,N,29.65615027,30.30217149,in,NA,2,0.066599933,0.323888889
1042,103314,10371,12/7/2014 7:15,"0.059252597,0.9407474",1/5/2015 12:46,"[0, 1]",0.007021741,A,N,29.22969206,30.30225238,in,NA,2,-0.005778265,0.861018519
818,103317,10371,12/7/2014 7:16,"0.85857224,0.14142774",1/31/2015 9:59,"[0, 1]",1.474292617,A,N,55.11384104,30.30281406,in,NA,2,0.138842382,0.855486111
819,103318,10371,12/7/2014 7:16,"0.43499997,0.565",1/31/2015 9:59,"[1, 0]",0.638450034,A,N,55.11375905,30.30289604,in,NA,2,0.076650034,0.385439815
403,103330,10232,12/7/2014 7:39,"0.91999996,0.08",2/11/2015 23:59,"[0, 1]",1.692799926,A,N,66.68090131,30.31908711,in,NA,2,-0.037584144,0.172002315
918,103328,10232,12/7/2014 7:39,"0.12010001,0.19353741,0.09737199,0.08034866,0.056162875,0.019339066,0.0741553,0.086943254,0.06437152,0.07893486,0.009691891,0.019317903,0.009222459,0.056251183,0.009233839,0.019351516,0.005666334",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.938289659,A,N,37.22282606,30.31884061,in,NA,2,0.005932071,0.000138889
918,103329,10232,12/7/2014 7:39,"0.11707591,0.18866417,0.1201,0.07832549,0.0547487,0.018852111,0.07228808,0.084754035,0.06275066,0.076947294,0.009447851,0.01883148,0.008990239,0.054834787,0.009001331,0.018864246,0.005523657",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.942827976,A,N,37.22269589,30.31897078,in,NA,2,0.004538317,0.000300926
918,103331,10232,12/7/2014 7:39,"0.11431,0.184207,0.11726265,0.1001,0.053455263,0.01840673,0.07058029,0.08275173,0.061268184,0.07512941,0.009224646,0.018386588,0.008777845,0.053539317,0.008788675,0.018418578,0.0053931614",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.898805692,A,N,37.22239097,30.3192757,in,NA,2,-0.044022284,0.000347222
918,103332,10232,12/7/2014 7:40,"0.110901766,0.17871475,0.113766395,0.09711546,0.051861458,0.01785792,0.068475895,0.11009999,0.059441432,0.07288938,0.008949608,0.01783838,0.008516128,0.051943008,0.008526634,0.017869417,0.0052323607",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.904635367,A,N,37.22204533,30.31962134,in,NA,2,0.005829675,0.289085648
1083,103336,10468,12/7/2014 8:23,"0.59999996,0.4",12/8/2014 18:20,"[0.741, 0.259]",0.039762011,N,NA,1.414159434,NA,out,NA,2,0.02728001,0.008599537
1083,103337,296,12/7/2014 8:35,"0.76,0.24000002",12/8/2014 18:20,"[0.741, 0.259]",0.000721999,N,NA,1.405556499,NA,out,NA,2,-0.039040012,0.011770833
1083,103339,10469,12/7/2014 8:52,"0.90000004,0.1",12/8/2014 18:20,"[0.741, 0.259]",0.050562013,N,NA,1.393794688,NA,out,NA,2,0.049840013,0.002696759
1083,103340,10232,12/7/2014 8:56,"0.85,0.15",12/8/2014 18:20,"[0.741, 0.259]",0.023762,N,NA,1.391098398,NA,out,NA,2,-0.026800013,0.033518519
1083,103343,10470,12/7/2014 9:45,"0.4,0.59999996",12/8/2014 18:20,"[0.741, 0.259]",0.232561973,N,NA,1.357579968,NA,out,NA,2,0.208799973,0.004236111
1083,103344,296,12/7/2014 9:51,"0.66999996,0.33000004",12/8/2014 18:20,"[0.741, 0.259]",0.010082011,N,NA,1.353341224,NA,out,NA,2,-0.222479961,0.008842593
1083,103345,10471,12/7/2014 10:03,"0.5,0.5",12/8/2014 18:20,"[0.741, 0.259]",0.116162,N,NA,1.344499741,NA,out,NA,2,0.106079989,0.000868056
1083,103346,296,12/7/2014 10:05,"0.61,0.39",12/8/2014 18:20,"[0.741, 0.259]",0.034322,N,NA,1.343632884,NA,out,NA,2,-0.08184,0.000787037
1083,103347,10232,12/7/2014 10:06,"0.725,0.275",12/8/2014 18:20,"[0.741, 0.259]",0.000512,N,NA,1.342839371,NA,out,NA,2,-0.03381,0.067997685
352,103348,367,12/7/2014 11:02,"0.7584231,0.24157688",12/15/2014 22:00,"[0, 1]",1.150411228,B,Y,8.456768359,0.459898308,in,1st,2,0,0.69900463
1041,103349,367,12/7/2014 11:06,"0.9541772,0.045822777",12/31/2014 23:59,"[1, 0]",0.004199456,A,N,24.53710243,30.462886,in,NA,2,0.003433657,0.00162037
1041,103350,10232,12/7/2014 11:08,"0.97,0.03",12/31/2014 23:59,"[1, 0]",0.0018,A,N,24.53547479,30.46451363,in,NA,2,-0.002399456,0.693981481
1083,103351,10472,12/7/2014 11:44,"0.7125,0.2875",12/8/2014 18:20,"[0.741, 0.259]",0.0016245,N,NA,1.274838494,NA,out,NA,2,0.0011125,0.005300926
403,103352,276,12/7/2014 11:47,"0.90000004,0.1",2/11/2015 23:59,"[0, 1]",1.620000072,A,N,66.50889608,30.49109235,in,NA,2,-0.072799854,1.14337963
580,103353,276,12/7/2014 11:49,"0.62000006,0.37999997",12/31/2014 23:59,"[1, 0]",0.288799932,B,Y,24.50750847,0.492479952,in,1st,2,-0.114430086,0.056736111
343,103354,276,12/7/2014 11:50,"0.65000004,0.35",3/4/2015 23:59,"[0, 1]",0.845000052,B,Y,87.50686173,0.493126692,in,1st,2,-0.232670938,0.102094907
404,103355,276,12/7/2014 11:50,"0.6,0.4",2/11/2015 23:59,"[0, 1]",0.72,B,Y,66.50604294,0.493262614,in,1st,2,-0.086450127,0.405
1083,103356,276,12/7/2014 11:51,"0.775,0.225",12/8/2014 18:20,"[0.741, 0.259]",0.002312,N,NA,1.269545627,NA,out,NA,2,0.0006875,0.000775463
1083,103357,296,12/7/2014 11:52,"0.67,0.32999998",12/8/2014 18:20,"[0.741, 0.259]",0.010081997,N,NA,1.268765645,NA,out,NA,2,0.007769997,0.0853125
704,103359,276,12/7/2014 11:53,"0.96999997,0.029999997",12/31/2014 22:59,"[1, 0]",0.001800002,A,N,24.46295159,30.49537017,in,NA,2,0.000881325,1.183078704
420,103360,276,12/7/2014 11:54,"0.55,0.44999996",3/4/2015 23:59,"[0, 1]",0.605000044,A,N,87.50380788,30.49618055,in,NA,2,0.124800005,0.051793981
420,103361,59,12/7/2014 13:09,"0.58,0.42",3/4/2015 23:59,"[0, 1]",0.6728,A,N,87.45202465,30.54796378,in,NA,2,0.067799956,0.110162037
580,103362,59,12/7/2014 13:10,"0.79999995,0.2",12/31/2014 23:59,"[1, 0]",0.08000002,B,Y,24.45076857,0.549219855,in,1st,2,-0.208799912,0.356168981
718,103363,59,12/7/2014 13:12,"0.95,0.049999997",1/5/2015 23:59,"[1, 0]",0.005,B,Y,29.44948067,0.550507755,in,1st,2,-0.301891828,0.351990741
937,103364,821,12/7/2014 13:31,"0.72,0.27999997",12/31/2014 23:59,"[1, 0]",0.156799983,B,Y,24.43651002,0.563478405,in,1st,2,-0.167137721,0.337824074
359,103365,59,12/7/2014 13:53,"0.9,0.1",1/13/2015 0:00,"[1, 0]",0.02,B,Y,36.42113909,0.578860913,in,1st,2,-0.254445645,0.31912037
1083,103366,10473,12/7/2014 13:55,"0.905,0.09500001",12/8/2014 18:20,"[0.741, 0.259]",0.053791997,N,NA,1.183454095,NA,out,NA,2,0.04371,0.000601852
1083,103368,296,12/7/2014 13:56,"0.76,0.24000001",12/8/2014 18:20,"[0.741, 0.259]",0.000722,N,NA,1.182852198,NA,out,NA,2,-0.053069997,0.070196759
801,103370,59,12/7/2014 14:02,"0.20000005,0.7999999",12/26/2014 0:00,"[0, 1]",0.08000006,A,N,18.41484465,30.58515535,in,NA,2,0.04620006,0.003611111
801,103372,296,12/7/2014 14:07,"0.15999997,0.84000003",12/26/2014 0:00,"[0, 1]",0.051199981,A,N,18.41122791,30.58877209,in,NA,2,-0.028800079,0.00474537
801,103377,176,12/7/2014 14:14,"0.13999999,0.85999995",12/26/2014 0:00,"[0, 1]",0.039200011,A,N,18.40648525,30.59351475,in,NA,2,-0.01199997,0.078773148
343,103378,59,12/7/2014 14:17,"0.50000006,0.49999997",3/4/2015 23:59,"[0, 1]",0.50000009,B,Y,87.40476539,0.595223039,in,1st,2,-0.344999962,0.236956019
918,103381,176,12/7/2014 14:36,"0.10993812,0.17716186,0.11277786,0.096271604,0.060100004,0.017702747,0.067880906,0.10914331,0.058924936,0.07225603,0.008871842,0.01768338,0.00844213,0.051491663,0.008452545,0.017714147,0.005186896",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.905581346,A,N,36.93296113,30.60870553,in,NA,2,0.000945979,1.069224537
1030,103384,176,12/7/2014 15:01,"0.45,0.54999995",1/5/2015 22:59,"[1, 0]",0.604999945,A,N,29.33226243,30.62605933,in,NA,2,-0.044800009,0.321030093
1083,103393,10474,12/7/2014 15:37,"0.855,0.145",12/8/2014 18:20,"[0.741, 0.259]",0.025992,N,NA,1.112657121,NA,out,NA,2,0.02527,0.019270833
420,103395,176,12/7/2014 15:47,"0.60399485,0.3960051",3/4/2015 23:59,"[0, 1]",0.729619618,A,N,87.34185285,30.65813557,in,NA,2,0.056819618,0.191793981
875,103400,176,12/7/2014 15:56,"0.16999994,0.83000004",2/26/2015 23:59,"[0, 1]",0.057799966,A,N,81.33557099,30.66441743,in,NA,2,0.018599974,3.319594907
876,103403,176,12/7/2014 16:02,"0.37,0.63000005",2/26/2015 23:59,"[1, 0]",0.793800063,A,N,81.33137734,30.66861109,in,NA,2,0.097599957,0.489699074
1083,103404,10232,12/7/2014 16:05,"0.8,0.2",12/8/2014 18:20,"[0.741, 0.259]",0.006962,N,NA,1.093389709,NA,out,NA,2,-0.01903,0.063032407
801,103406,10232,12/7/2014 16:08,"0.119999945,0.88000005",12/26/2014 0:00,"[0, 1]",0.028799975,A,N,18.32771618,30.67228382,in,NA,2,-0.010400036,0.486157407
819,103408,10232,12/7/2014 16:31,"0.42,0.58000004",1/31/2015 9:59,"[1, 0]",0.672800046,A,N,54.72831095,30.68834415,in,NA,2,0.034350013,0.470138889
145,103414,122,12/7/2014 17:01,"0.73,0.27000004",12/31/2014 0:00,"[1, 0]",0.145800022,B,Y,23.29049567,0.709504334,in,1st,2,-0.099200062,0.186863426
1083,103416,10477,12/7/2014 17:36,"0.775,0.22500002",12/8/2014 18:20,"[0.741, 0.259]",0.002311999,N,NA,1.030348818,NA,out,NA,2,-0.004650001,0.152199074
917,103421,176,12/7/2014 19:00,"0.019195028,0.03499822,0.017526785,0.026638344,0.015178038,0.15455605,0.026021548,0.048083846,0.010215565,0.051769696,0.0031312497,0.0031312497,0.16062458,0.1801,0.23728247,0.008416153,0.0031312497",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.095098082,B,Y,36.66605169,0.79227007,in,1st,2,-0.006620377,0.000115741
917,103422,176,12/7/2014 19:01,"0.020130785,0.036704384,0.018381216,0.027936963,0.015917968,0.16209066,0.027290098,0.050427932,0.010713574,0.054293472,0.003283898,0.003283898,0.168455,0.18887986,0.2001,0.00882644,0.003283898",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.085370615,B,Y,36.66592616,0.792395595,in,1st,2,-0.009727467,0.00025463
917,103423,176,12/7/2014 19:01,"0.020817226,0.037955973,0.019007998,0.02888959,0.016460758,0.16761778,0.028220668,0.052147478,0.011078897,0.056144826,0.003395876,0.003395876,0.1401,0.19532049,0.20692322,0.009127414,0.003395876",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.082499243,B,Y,36.66568188,0.792639879,in,1st,2,-0.002871372,9.26E-05
917,103424,176,12/7/2014 19:01,"0.021505425,0.039210763,0.019636385,0.029844651,0.017004935,0.1401,0.029153615,0.053871427,0.011445155,0.058000926,0.0035081406,0.0035081406,0.1447316,0.2017776,0.21376391,0.009429159,0.0035081406",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.079615644,B,Y,36.66557923,0.792742525,in,1st,2,-0.002883599,0.042592593
705,103425,176,12/7/2014 19:11,"0.59999996,0.4",12/31/2014 22:59,"[1, 0]",0.320000032,B,Y,24.15836361,0.799958148,in,1st,2,-0.258923509,0.036064815
199,103434,276,12/7/2014 19:45,"0.79999995,0.19999999",12/30/2014 23:00,"[1, 0]",0.080000016,B,Y,23.13527819,0.82305514,in,1st,2,-0.524999984,0.073993056
321,103436,2075,12/7/2014 19:46,"0.039886698,0.9601,1.3285383e-05,7.349885e-15,2.7282455e-15",12/31/2014 0:00,"[0, 1, 0, 0, 0]",0.000795474,A,N,23.17593896,30.82406104,in,NA,2,0.000204031,0.005902778
447,103438,2075,12/7/2014 19:46,"0.15999997,0.84000003",2/6/2015 10:59,"[0, 1]",0.051199981,A,N,60.63409409,30.82422767,in,NA,2,0.006199969,0.334143519
452,103439,2075,12/7/2014 19:46,"0.21000001,0.78999996",2/6/2015 9:59,"[0, 1]",0.088200021,A,N,60.59235525,30.82429984,in,NA,2,-0.005725942,0.334074074
194,103442,2075,12/7/2014 19:48,"0.8,0.19999997",12/31/2014 0:00,"[1, 0]",0.079999988,B,Y,23.17466311,0.825336892,in,1st,2,-0.471250096,0.000856481
194,103443,176,12/7/2014 19:49,"0.84999996,0.15000002",12/31/2014 0:00,"[1, 0]",0.045000018,B,Y,23.17379947,0.826200531,in,1st,2,-0.03499997,0.070671296
469,103444,2075,12/7/2014 19:50,"0.30000004,0.7",12/31/2014 23:59,"[1, 0]",0.979999944,B,Y,24.17328269,0.826705733,in,1st,2,-0.338750045,0.073159722
321,103448,176,12/7/2014 19:55,"0.05009999,0.94988674,1.31440565e-05,7.271698e-15,2.699223e-15",12/31/2014 0:00,"[0, 1, 0, 0, 0]",0.001255005,A,N,23.17003498,30.82996502,in,NA,2,0.00045953,0.328472222
803,103449,2075,12/7/2014 19:55,"0.16999999,0.83000004",1/5/2015 22:59,"[0, 1]",0.057799983,B,Y,29.12811395,0.830207806,in,1st,2,-0.048000091,0.629976852
343,103450,2075,12/7/2014 19:58,"0.3,0.7",3/4/2015 23:59,"[0, 1]",0.18,B,Y,87.16780562,0.832182804,in,1st,2,-0.32000009,0.065520833
917,103452,59,12/7/2014 20:02,"0.021261692,0.050100002,0.019413833,0.029506406,0.016812207,0.13851216,0.0288232,0.05326087,0.011315441,0.057343565,0.0034683808,0.0034683808,0.14309126,0.19949076,0.2113412,0.009322292,0.0034683808",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.078175053,B,Y,36.6229897,0.835332058,in,1st,2,-0.001440591,0.530497685
705,103454,2075,12/7/2014 20:03,"0.65000004,0.35000002",12/31/2014 22:59,"[1, 0]",0.244999986,B,Y,24.12229799,0.83602377,in,1st,2,-0.075000046,0.066284722
360,103461,2075,12/7/2014 20:10,"0.49999997,0.50000006",3/4/2015 23:59,"[1, 0]",0.50000009,B,Y,87.15903858,0.840949844,in,1st,2,-0.097882025,0.039872685
102,103464,2075,12/7/2014 20:16,"0.6499999,0.34999996",12/31/2014 0:00,"[1, 0]",0.245000042,B,Y,23.1553458,0.844654198,in,1st,2,-0.191415086,0.051446759
420,103469,10138,12/7/2014 20:23,"0.55,0.45000002",3/4/2015 23:59,"[0, 1]",0.604999978,A,N,87.15006887,30.84991956,in,NA,2,-0.12461964,0.103564815
761,103471,2075,12/7/2014 20:24,"0.7692307,0.23076925",12/31/2014 22:59,"[0.8462000000000001, 0.15379999999999994]",0.011848539,B,Y,24.10828173,0.850040034,in,1st,2,0.01079248,0.444814815
934,103475,2075,12/7/2014 20:33,"0.4626866,0.5373134",12/31/2014 22:59,"[0.6567000000000001, 0.34329999999999994]",0.075282399,B,Y,24.10159789,0.856723865,in,1st,2,-0.094015133,0.046712963
189,103476,2075,12/7/2014 20:35,"0.7,0.29999998",12/22/2014 23:59,"[1, 0]",0.179999988,B,Y,15.14149752,0.85780804,in,1st,2,-0.300199963,0.037511574
624,103477,2075,12/7/2014 20:35,"0.62999994,0.36999997",12/31/2014 23:59,"[1, 0]",0.273800022,B,Y,24.14185549,0.85813294,in,1st,2,-0.009659729,0.023993056
417,103479,2075,12/7/2014 20:39,"0.49999997,0.5",12/31/2014 0:00,"[1, 0]",0.50000003,B,Y,23.1395527,0.860447297,in,1st,2,0.169691797,0.038148148
628,103482,2075,12/7/2014 20:51,"0.5,0.5",12/31/2014 23:59,"[1, 0]",0.5,B,Y,24.13071848,0.869269945,in,1st,2,-0.964710944,0.032824074
213,103483,2075,12/7/2014 20:55,"0.59999996,0.4",12/31/2014 23:00,"[1, 0]",0.320000032,B,Y,24.0867052,0.871628129,in,1st,2,-0.203660771,0.028611111
84,103484,2075,12/7/2014 20:56,"0.7,0.3",12/31/2014 0:00,"[1, 0]",0.18,B,Y,23.12763211,0.872367891,in,1st,2,-0.350450052,0.023275463
360,103485,59,12/7/2014 21:08,"0.55,0.45",3/4/2015 23:59,"[1, 0]",0.405,B,Y,87.11915743,0.880831,in,1st,2,-0.09500009,0.017291667
624,103486,59,12/7/2014 21:10,"0.70000005,0.30000004",12/31/2014 23:59,"[1, 0]",0.179999994,B,Y,24.11786808,0.882120344,in,1st,2,-0.093800028,0.411770833
906,103488,59,12/7/2014 21:14,"0.025451306,0.0002941802,0.0002941802,0.04577468,0.0002941802,0.15215145,0.0002941802,0.0002941802,0.0002941802,0.101662435,0.0002941802,0.0002941802,0.030566927,0.0002941802,0.0002941802,0.0002941802,0.083558306,0.0002941802,0.0002941802,0.016365534,0.021914007,0.16407059,0.01664634,0.017583711,0.017633492,0.08500042,0.2001,0.017107956,0.0002941802,0.0002941802",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.916943364,B,Y,35.07343326,0.884888501,in,1st,2,-0.025875803,0.476087963
1083,103489,10478,12/7/2014 21:15,"0.8125,0.18750001",12/8/2014 18:20,"[0.741, 0.259]",0.010224499,N,NA,0.878150942,NA,out,NA,2,0.0079125,0.028831019
84,103491,10466,12/7/2014 21:29,"0.5,0.5",12/31/2014 0:00,"[1, 0]",0.5,B,Y,23.10435724,0.895642756,in,1st,2,0.32,0.02974537
189,103490,10466,12/7/2014 21:29,"0.53,0.47",12/22/2014 23:59,"[1, 0]",0.4418,B,Y,15.10399099,0.895314561,in,1st,2,0.261800012,0.003414352
102,103492,10466,12/7/2014 21:30,"0.55,0.45",12/31/2014 0:00,"[1, 0]",0.405,B,Y,23.10389046,0.896109539,in,1st,2,0.159999958,0.267604167
145,103493,10466,12/7/2014 21:30,"0.66,0.34",12/31/2014 0:00,"[1, 0]",0.2312,B,Y,23.10362857,0.896371426,in,1st,2,0.085399978,0.025833333
220,103494,2075,12/7/2014 21:30,"0.65000004,0.35",12/31/2014 23:59,"[1, 0]",0.244999972,B,Y,24.10350817,0.896480258,in,1st,2,-0.31680006,0.382939815
194,103496,10466,12/7/2014 21:31,"0.5299999,0.47",12/31/2014 0:00,"[1, 0]",0.441800094,B,Y,23.10312789,0.896872111,in,1st,2,0.396800076,0.26224537
199,103497,10466,12/7/2014 21:31,"0.51,0.48999998",12/30/2014 23:00,"[1, 0]",0.48019998,B,Y,23.06128809,0.897045243,in,1st,2,0.400199964,0.037222222
343,103498,10466,12/7/2014 21:32,"0.52,0.48000005",3/4/2015 23:59,"[0, 1]",0.540799948,B,Y,87.10228641,0.897702013,in,1st,2,0.360799948,0.266030093
359,103500,10466,12/7/2014 21:33,"0.67,0.33",1/13/2015 0:00,"[1, 0]",0.2178,B,Y,36.10202248,0.897977525,in,1st,2,0.1978,0.261168981
360,103501,10466,12/7/2014 21:33,"0.45,0.55",3/4/2015 23:59,"[1, 0]",0.605,B,Y,87.10187101,0.898117414,in,1st,2,0.2,0.260787037
404,103502,10466,12/7/2014 21:33,"0.64,0.36",2/11/2015 23:59,"[0, 1]",0.8192,B,Y,66.10104909,0.898256466,in,1st,2,0.0992,0.382233796
417,103504,10466,12/7/2014 21:33,"0.56,0.44000003",12/31/2014 0:00,"[1, 0]",0.387200026,B,Y,23.10141035,0.898589649,in,1st,2,-0.112800004,0.382418981
189,103505,2075,12/7/2014 21:34,"0.57,0.43000004",12/22/2014 23:59,"[1, 0]",0.369800034,B,Y,15.10057557,0.898729988,in,1st,2,-0.071999966,0.032743056
445,103507,10466,12/7/2014 21:34,"0.58000004,0.42",1/12/2015 23:59,"[0, 1]",0.672800046,B,Y,36.10076687,0.899221559,in,1st,2,0.493948092,0.259699074
459,103508,10466,12/7/2014 21:35,"0.71000004,0.29",12/31/2014 23:59,"[1, 0]",0.168199977,B,Y,24.10032826,0.899660168,in,1st,2,0.079999973,0.264224537
469,103509,10466,12/7/2014 21:35,"0.24000001,0.75999993",12/31/2014 23:59,"[1, 0]",1.155199878,B,Y,24.10011835,0.899870076,in,1st,2,0.175199934,0.259224537
213,103510,10466,12/7/2014 21:36,"0.51,0.49",12/31/2014 23:00,"[1, 0]",0.4802,B,Y,24.05809825,0.900235078,in,1st,2,0.160199968,0.263449074
937,103511,10466,12/7/2014 21:37,"0.60999995,0.39000002",12/31/2014 23:59,"[1, 0]",0.304200055,B,Y,24.09868849,0.901299932,in,1st,2,0.147400071,0.216412037
554,103513,10466,12/7/2014 21:38,"0.6879276,0.31010002,0.00015984374,0.0015729959,0.000119834636,0.000119694996",12/31/2014 23:59,"[1, 0, 0, 0, 0, 0]",0.038958572,B,Y,24.09825057,0.901737857,in,1st,2,0.019594845,0.262268519
628,103514,10466,12/7/2014 21:39,"0.25,0.75",12/31/2014 23:59,"[1, 0]",1.125,B,Y,24.09790502,0.902083402,in,1st,2,0.625,0.25681713
705,103515,10466,12/7/2014 21:39,"0.52000004,0.47999996",12/31/2014 22:59,"[1, 0]",0.460799923,B,Y,24.05601418,0.902307575,in,1st,2,0.215799937,0.256608796
718,103516,10466,12/7/2014 21:39,"0.65999997,0.33999997",1/5/2015 23:59,"[1, 0]",0.2312,B,Y,29.09749089,0.902497534,in,1st,2,0.2262,0.37681713
867,103517,10466,12/7/2014 21:40,"0.35000005,0.65",12/15/2014 23:59,"[0, 1]",0.245000035,B,Y,8.097186966,0.90280146,in,1st,2,0.098329426,0.214918981
934,103518,10466,12/7/2014 21:40,"0.38059705,0.619403",12/31/2014 22:59,"[0.6567000000000001, 0.34329999999999994]",0.152465706,B,Y,24.0548901,0.903431657,in,1st,2,0.077183307,0.2615625
580,103523,10466,12/7/2014 21:43,"0.54999995,0.45000002",12/31/2014 23:59,"[1, 0]",0.405000063,B,Y,24.09459519,0.905393236,in,1st,2,0.325000043,0.172326389
1083,103532,10479,12/7/2014 21:56,"0.63125,0.36875",12/8/2014 18:20,"[0.741, 0.259]",0.024090125,N,NA,0.849326592,NA,out,NA,2,0.013865626,0.001805556
1083,103533,296,12/7/2014 21:59,"0.72999996,0.27",12/8/2014 18:20,"[0.741, 0.259]",0.000242001,N,NA,0.84751941,NA,out,NA,2,-0.023848124,0.4990625
145,103538,372,12/7/2014 22:07,"0.99,0.01",12/31/2014 0:00,"[1, 0]",2.00E-04,B,Y,23.077797,0.922202999,in,1st,2,-0.231,0.013275463
422,103541,372,12/7/2014 22:11,"0.78999996,0.21000002",12/31/2014 23:59,"[1, 0]",0.088200025,B,Y,24.07567894,0.924309485,in,1st,2,-1.144249943,0.356886574
84,103542,372,12/7/2014 22:12,"0.6,0.4",12/31/2014 0:00,"[1, 0]",0.32,B,Y,23.07460839,0.925391606,in,1st,2,-0.18,0.010289352
172,103544,372,12/7/2014 22:13,"0.90000004,0.10000001",1/5/2015 17:57,"[1, 0]",0.019999994,B,Y,28.82212029,0.926155175,in,1st,2,-0.61845004,0.391284722
189,103550,10068,12/7/2014 22:21,"0.63500005,0.36499995",12/22/2014 23:59,"[1, 0]",0.266449927,B,Y,15.06782622,0.931479332,in,1st,2,-0.103350107,0.345648148
199,103553,276,12/7/2014 22:25,"0.59999996,0.4",12/30/2014 23:00,"[1, 0]",0.320000032,B,Y,23.02407118,0.934262157,in,1st,2,-0.160199948,0.344409722
103,103555,10068,12/7/2014 22:26,"0.9863023,0.013697652",12/31/2014 23:59,"[1, 0]",0.000375253,A,N,24.06503108,30.93495734,in,NA,2,-0.000378701,0.223483796
128,103556,10068,12/7/2014 22:26,"0.98617375,0.013826259",12/31/2014 23:00,"[1, 0]",0.000382331,A,N,24.02319747,30.93513586,in,NA,2,-0.00036195,0.223217593
84,103558,10068,12/7/2014 22:27,"0.7114047,0.28859532",12/31/2014 0:00,"[1, 0]",0.166574506,B,Y,23.06432284,0.935677156,in,1st,2,-0.153425494,0.223321759
145,103557,10068,12/7/2014 22:27,"0.9928089,0.0071911314",12/31/2014 0:00,"[1, 0]",0.000103424,B,Y,23.06451669,0.93548331,in,1st,2,-9.66E-05,0.003009259
224,103559,10068,12/7/2014 22:29,"0.9953841,0.0046158745",12/31/2014 0:00,"[1, 0]",4.26E-05,A,N,23.06277043,30.93722957,in,NA,2,-3.87E-05,0.225821759
145,103560,296,12/7/2014 22:31,"0.97999996,0.02",12/31/2014 0:00,"[1, 0]",0.000800002,B,Y,23.06151367,0.938486329,in,1st,2,0.000696577,0.00380787
635,103561,10068,12/7/2014 22:32,"0.9858333,0.014166705",12/31/2014 23:59,"[1, 0]",0.000401391,A,N,24.06072894,30.93925948,in,NA,2,-0.000359751,0.219027778
145,103563,10068,12/7/2014 22:36,"0.98542964,0.014570351",12/31/2014 0:00,"[1, 0]",0.000424591,B,Y,23.05770141,0.942298588,in,1st,2,-0.000375411,0.040787037
625,103564,10067,12/7/2014 22:37,"0.9932532,0.006746865",12/31/2014 23:59,"[1, 0]",9.10E-05,A,N,24.05745576,30.94253266,in,NA,2,-8.38E-05,0.2159375
702,103578,10067,12/7/2014 22:41,"0.9843871,0.015612865",12/31/2014 23:59,"[1, 0]",0.000487524,A,N,24.05460961,30.94537882,in,NA,2,-0.000430713,0.213101852
